http://www.corestandards.org/assets/CCSSI_ELA%20Standards.pdf
ccss.ela.l.k.1
ccss.ela.l.k.1.a
ccss.ela.l.k.1.b
ccss.ela.l.k.1.c
ccss.ela.l.k.1.d
ccss.ela.l.k.1.e
ccss.ela.l.k.1.f
ccss.ela.l.k.2
ccss.ela.l.k.2.a
ccss.ela.l.k.2.b
ccss.ela.l.k.2.c
ccss.ela.l.k.2.d
ccss.ela.l.k.3
ccss.ela.l.k.4
ccss.ela.l.k.4.a
ccss.ela.l.k.4.b
ccss.ela.l.k.5
ccss.ela.l.k.5.a
ccss.ela.l.k.5.b
ccss.ela.l.k.5.c
ccss.ela.l.k.5.d
ccss.ela.l.k.6
ccss.ela.rf.k.1
ccss.ela.rf.k.1.a
ccss.ela.rf.k.1.b
ccss.ela.rf.k.1.c
ccss.ela.rf.k.1.d
ccss.ela.rf.k.2
ccss.ela.rf.k.2.a
ccss.ela.rf.k.2.b
ccss.ela.rf.k.2.c
ccss.ela.rf.k.2.d
ccss.ela.rf.k.2.e
ccss.ela.rf.k.3
ccss.ela.rf.k.3.a
ccss.ela.rf.k.3.b
ccss.ela.rf.k.3.c
ccss.ela.rf.k.3.d
ccss.ela.rf.k.4
ccss.ela.ri.k.1
ccss.ela.ri.k.2
ccss.ela.ri.k.3
ccss.ela.ri.k.4
ccss.ela.ri.k.5
ccss.ela.ri.k.6
ccss.ela.ri.k.7
ccss.ela.ri.k.8
ccss.ela.ri.k.9
ccss.ela.ri.k.10
ccss.ela.rl.k.1
ccss.ela.rl.k.2
ccss.ela.rl.k.3
ccss.ela.rl.k.4
ccss.ela.rl.k.5
ccss.ela.rl.k.6
ccss.ela.rl.k.7
ccss.ela.rl.k.8
ccss.ela.rl.k.9
ccss.ela.rl.k.10
ccss.ela.sl.k.1
ccss.ela.sl.k.1.a
ccss.ela.sl.k.1.b
ccss.ela.sl.k.2
ccss.ela.sl.k.3
ccss.ela.sl.k.4
ccss.ela.sl.k.5
ccss.ela.sl.k.6
ccss.ela.w.k.1
ccss.ela.w.k.2
ccss.ela.w.k.3
ccss.ela.w.k.4
ccss.ela.w.k.5
ccss.ela.w.k.6
ccss.ela.w.k.7
ccss.ela.w.k.8
ccss.ela.w.k.9
ccss.ela.w.k.10
ccss.ela.l.1.1
ccss.ela.l.1.1.a
ccss.ela.l.1.1.b
ccss.ela.l.1.1.c
ccss.ela.l.1.1.d
ccss.ela.l.1.1.e
ccss.ela.l.1.1.f
ccss.ela.l.1.1.g
ccss.ela.l.1.1.h
ccss.ela.l.1.1.i
ccss.ela.l.1.1.j
ccss.ela.l.1.2
ccss.ela.l.1.2.a
ccss.ela.l.1.2.b
ccss.ela.l.1.2.c
ccss.ela.l.1.2.d
ccss.ela.l.1.2.e
ccss.ela.l.1.3
ccss.ela.l.1.4
ccss.ela.l.1.4.a
ccss.ela.l.1.4.b
ccss.ela.l.1.4.c
ccss.ela.l.1.5
ccss.ela.l.1.5.a
ccss.ela.l.1.5.b
ccss.ela.l.1.5.c
ccss.ela.l.1.5.d
ccss.ela.l.1.6
ccss.ela.rf.1.1
ccss.ela.rf.1.1.a
ccss.ela.rf.1.2
ccss.ela.rf.1.2.a
ccss.ela.rf.1.2.b
ccss.ela.rf.1.2.c
ccss.ela.rf.1.2.d
ccss.ela.rf.1.3
ccss.ela.rf.1.3.a
ccss.ela.rf.1.3.b
ccss.ela.rf.1.3.c
ccss.ela.rf.1.3.d
ccss.ela.rf.1.3.e
ccss.ela.rf.1.3.f
ccss.ela.rf.1.3.g
ccss.ela.rf.1.4
ccss.ela.rf.1.4.a
ccss.ela.rf.1.4.b
ccss.ela.rf.1.4.c
ccss.ela.ri.1.1
ccss.ela.ri.1.2
ccss.ela.ri.1.3
ccss.ela.ri.1.4
ccss.ela.ri.1.5
ccss.ela.ri.1.6
ccss.ela.ri.1.7
ccss.ela.ri.1.8
ccss.ela.ri.1.9
ccss.ela.ri.1.10
ccss.ela.rl.1.1
ccss.ela.rl.1.2
ccss.ela.rl.1.3
ccss.ela.rl.1.4
ccss.ela.rl.1.5
ccss.ela.rl.1.6
ccss.ela.rl.1.7
ccss.ela.rl.1.8
ccss.ela.rl.1.9
ccss.ela.rl.1.10
ccss.ela.sl.1.1
ccss.ela.sl.1.1.a
ccss.ela.sl.1.1.b
ccss.ela.sl.1.1.c
ccss.ela.sl.1.2
ccss.ela.sl.1.3
ccss.ela.sl.1.4
ccss.ela.sl.1.5
ccss.ela.sl.1.6
ccss.ela.w.1.1
ccss.ela.w.1.2
ccss.ela.w.1.3
ccss.ela.w.1.4
ccss.ela.w.1.5
ccss.ela.w.1.6
ccss.ela.w.1.7
ccss.ela.w.1.8
ccss.ela.w.1.9
ccss.ela.w.1.10
ccss.ela.l.2.1
ccss.ela.l.2.1.a
ccss.ela.l.2.1.b
ccss.ela.l.2.1.c
ccss.ela.l.2.1.d
ccss.ela.l.2.1.e
ccss.ela.l.2.1.f
ccss.ela.l.2.2
ccss.ela.l.2.2.a
ccss.ela.l.2.2.b
ccss.ela.l.2.2.c
ccss.ela.l.2.2.d
ccss.ela.l.2.2.e
ccss.ela.l.2.3
ccss.ela.l.2.3.a
ccss.ela.l.2.4
ccss.ela.l.2.4.a
ccss.ela.l.2.4.b
ccss.ela.l.2.4.c
ccss.ela.l.2.4.d
ccss.ela.l.2.4.e
ccss.ela.l.2.5
ccss.ela.l.2.5.a
ccss.ela.l.2.5.b
ccss.ela.l.2.6
